event_id,event_type,trigger_ts,trigger_source,reaction_ts,reaction_type,solved_ts,related_machine_id,related_alert_id,resolution_time_ms,total_response_time_ms,metadata
storageAlert:f523e006-a4a9-4237-a583-61dbd095e58e:problem_A:1763917541728,storageAlert,1763917541728,dbInterface,1763917643730,SwapBlade,1763917662768,,f523e006-a4a9-4237-a583-61dbd095e58e,102002,121040,"{""triggerTs"": 1763917541728, ""bDry"": 52.0, ""problemCategory"": ""A"", ""bFresh"": 86.0, ""aDry"": 20.0, ""aFresh"": 42.0, ""alertId"": ""f523e006-a4a9-4237-a583-61dbd095e58e"", ""title"": ""StorageAlert"", ""_collected_at"": 1763917541731}"
newMachine:machine_1:1763917587497,newMachine,1763917587497,cutting_machine_discovery,1763917824240,AssignBlade,1763917828617,1,,236743,241120,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
newMachine:machine_0:1763917647672,newMachine,1763917647672,cutting_machine_discovery,1763917692709,AssignBlade,1763917697708,0,,45037,50036,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
storageAlert:f83561d9-fea1-4a8b-9f91-040905398d10:problem_B:1763917691777,storageAlert,1763917691777,dbInterface,1763917824240,SwapBlade,1763917828635,,f83561d9-fea1-4a8b-9f91-040905398d10,132463,136858,"{""triggerTs"": 1763917691777, ""bDry"": 13.0, ""problemCategory"": ""B"", ""bFresh"": 39.0, ""aDry"": 59.0, ""aFresh"": 89.0, ""alertId"": ""f83561d9-fea1-4a8b-9f91-040905398d10"", ""title"": ""StorageAlert"", ""_collected_at"": 1763917691780}"
newMachine:machine_4:1763917703028,newMachine,1763917703028,cutting_machine_discovery,1763917828118,AssignBlade,1763917833115,4,,125090,130087,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
newMachine:machine_0:1763917748385,newMachine,1763917748385,cutting_machine_discovery,1763917824239,AssignBlade,1763918290858,0,,75854,542473,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
machineFailure:machine_2:1763917752113,machineFailure,1763917752113,heartbeat_monitor,1763918572778,SwapBlade,1763918574785,2,,820665,822672,"{""swap_target_machine"": 3}"
newMachine:machine_2:1763917788695,newMachine,1763917788695,cutting_machine_discovery,1763918078473,AssignBlade,1763918080795,2,,289778,292100,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
storageAlert:a5c582e6-a715-48f2-9318-d0a85258f710:problem_A:1763917791804,storageAlert,1763917791804,dbInterface,1763917824241,SwapBlade,1763917838932,,a5c582e6-a715-48f2-9318-d0a85258f710,32437,47128,"{""triggerTs"": 1763917791804, ""bDry"": 57.0, ""problemCategory"": ""A"", ""bFresh"": 82.0, ""aDry"": 19.0, ""aFresh"": 42.0, ""alertId"": ""a5c582e6-a715-48f2-9318-d0a85258f710"", ""title"": ""StorageAlert"", ""_collected_at"": 1763917792156}"
machineFailure:machine_2:1763917793695,machineFailure,1763917793695,heartbeat_monitor,1763918572778,SwapBlade,1763918574785,2,,779083,781090,"{""swap_target_machine"": 3}"
newMachine:machine_3:1763917854154,newMachine,1763917854154,cutting_machine_discovery,1763918078470,AssignBlade,1763918080218,3,,224316,226064,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
machineFailure:machine_2:1763917858966,machineFailure,1763917858966,heartbeat_monitor,1763918572778,SwapBlade,1763918574785,2,,713812,715819,"{""swap_target_machine"": 3}"
newMachine:machine_4:1763917869230,newMachine,1763917869230,cutting_machine_discovery,1763918078472,AssignBlade,1763918106015,4,,209242,236785,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
storageAlert:988c33e4-0283-448a-8504-ce5030b1cffd:problem_dry:1763917931869,storageAlert,1763917931869,dbInterface,1763918078471,ChangeFreshAmount,1763918080246,,988c33e4-0283-448a-8504-ce5030b1cffd,146602,148377,"{""triggerTs"": 1763917931869, ""bDry"": 29.0, ""problemCategory"": ""dry"", ""bFresh"": 45.0, ""aDry"": 44.0, ""aFresh"": 82.0, ""alertId"": ""988c33e4-0283-448a-8504-ce5030b1cffd"", ""title"": ""StorageAlert"", ""_collected_at"": 1763917931872}"
newMachine:machine_1:1763917939882,newMachine,1763917939882,cutting_machine_discovery,1763918286502,AssignBlade,1763918287539,1,,346620,347657,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
newMachine:machine_0:1763917964918,newMachine,1763917964918,cutting_machine_discovery,1763918095733,AssignBlade,1763918100730,0,,130815,135812,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
machineFailure:machine_2:1763918039535,machineFailure,1763918039535,heartbeat_monitor,1763918572778,SwapBlade,1763918574785,2,,533243,535250,"{""swap_target_machine"": 3}"
storageAlert:66603e3d-a0a1-4cee-8a5e-dcdc8795ca81:problem_B:1763918081932,storageAlert,1763918081932,dbInterface,1763918081934,SwapBlade,1763918085822,,66603e3d-a0a1-4cee-8a5e-dcdc8795ca81,2,3890,"{""triggerTs"": 1763918081932, ""bDry"": 31.0, ""problemCategory"": ""B"", ""bFresh"": 36.0, ""aDry"": 51.0, ""aFresh"": 82.0, ""alertId"": ""66603e3d-a0a1-4cee-8a5e-dcdc8795ca81"", ""title"": ""StorageAlert"", ""_collected_at"": 1763918081933}"
machineFailure:machine_2:1763918105807,machineFailure,1763918105807,heartbeat_monitor,1763918572778,SwapBlade,1763918574785,2,,466971,468978,"{""swap_target_machine"": 3}"
storageAlert:a33c7f08-ef21-4eaf-a5c1-73c42ced1600:problem_B:1763918141962,storageAlert,1763918141962,dbInterface,1763918382538,SwapBlade,1763918393059,,a33c7f08-ef21-4eaf-a5c1-73c42ced1600,240576,251097,"{""triggerTs"": 1763918141962, ""bDry"": 40.0, ""problemCategory"": ""B"", ""bFresh"": 20.0, ""aDry"": 90.0, ""aFresh"": 50.0, ""alertId"": ""a33c7f08-ef21-4eaf-a5c1-73c42ced1600"", ""title"": ""StorageAlert"", ""_collected_at"": 1763918141992}"
newMachine:machine_2:1763918146483,newMachine,1763918146483,cutting_machine_discovery,1763918331482,AssignBlade,1763918332795,2,,184999,186312,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
storageAlert:c39268db-69db-454b-9473-b60d6b18de87:problem_fresh:1763918161973,storageAlert,1763918161973,dbInterface,1763918382538,ChangeFreshAmount,1763918393059,,c39268db-69db-454b-9473-b60d6b18de87,220565,231086,"{""triggerTs"": 1763918161973, ""bDry"": 46.0, ""problemCategory"": ""fresh"", ""bFresh"": 26.0, ""aDry"": 85.0, ""aFresh"": 43.0, ""alertId"": ""c39268db-69db-454b-9473-b60d6b18de87"", ""title"": ""StorageAlert"", ""_collected_at"": 1763918161977}"
newMachine:machine_4:1763918176807,newMachine,1763918176807,cutting_machine_discovery,1763918286500,AssignBlade,1763918398568,4,,109693,221761,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
machineFailure:machine_2:1763918191540,machineFailure,1763918191540,heartbeat_monitor,1763918572778,SwapBlade,1763918574785,2,,381238,383245,"{""swap_target_machine"": 3}"
machineFailure:machine_2:1763918227173,machineFailure,1763918227173,heartbeat_monitor,1763918572778,SwapBlade,1763918574785,2,,345605,347612,"{""swap_target_machine"": 3}"
machineFailure:machine_2:1763918272619,machineFailure,1763918272619,heartbeat_monitor,1763918572778,SwapBlade,1763918574785,2,,300159,302166,"{""swap_target_machine"": 3}"
newMachine:machine_0:1763918322986,newMachine,1763918322986,cutting_machine_discovery,1763918333007,AssignBlade,1763918337993,0,,10021,15007,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
machineFailure:machine_2:1763918332795,machineFailure,1763918332795,heartbeat_monitor,1763918572778,SwapBlade,1763918574785,2,,239983,241990,"{""swap_target_machine"": 3}"
newMachine:machine_1:1763918348250,newMachine,1763918348250,cutting_machine_discovery,1763918353258,AssignBlade,1763918358252,1,,5008,10002,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
newMachine:machine_2:1763918368219,newMachine,1763918368219,cutting_machine_discovery,1763918382513,AssignBlade,1763918383227,2,,14294,15008,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
newMachine:machine_4:1763918393562,newMachine,1763918393562,cutting_machine_discovery,1763918393569,AssignBlade,1763918398568,4,,7,5006,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
newMachine:machine_3:1763918413751,newMachine,1763918413751,cutting_machine_discovery,1763918562059,AssignBlade,1763918564135,3,,148308,150384,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
newMachine:machine_1:1763918438746,newMachine,1763918438746,cutting_machine_discovery,1763918562058,AssignBlade,1763918563816,1,,123312,125070,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
machineFailure:machine_2:1763918468278,machineFailure,1763918468278,heartbeat_monitor,1763918572778,SwapBlade,1763918574785,2,,104500,106507,"{""swap_target_machine"": 3}"
newMachine:machine_4:1763918484165,newMachine,1763918484165,cutting_machine_discovery,1763918574468,AssignBlade,1763918579462,4,,90303,95297,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
newMachine:machine_2:1763918509359,newMachine,1763918509359,cutting_machine_discovery,1763918569814,AssignBlade,1763918574809,2,,60455,65450,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
machineFailure:machine_2:1763918534376,machineFailure,1763918534376,heartbeat_monitor,1763918572778,SwapBlade,1763918574785,2,,38402,40409,"{""swap_target_machine"": 3}"
newMachine:machine_0:1763918539549,newMachine,1763918539549,cutting_machine_discovery,1763918589891,AssignBlade,1763918594892,0,,50342,55343,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
newMachine:machine_2:1763918620052,newMachine,1763918620052,cutting_machine_discovery,1763918670270,AssignBlade,1763918745709,2,,50218,125657,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
newMachine:machine_4:1763918630155,newMachine,1763918630155,cutting_machine_discovery,1763918719758,AssignBlade,1763918720205,4,,89603,90050,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
newMachine:machine_0:1763918665278,newMachine,1763918665278,cutting_machine_discovery,1763918690297,AssignBlade,1763918892091,0,,25019,226813,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
newMachine:machine_1:1763918670369,newMachine,1763918670369,cutting_machine_discovery,1763918685394,AssignBlade,1763918690384,1,,15025,20015,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
storageAlert:255b00c2-cde1-443c-9756-e7146e05d896:problem_A:1763918702249,storageAlert,1763918702249,dbInterface,1763918719758,SwapBlade,1763918720212,,255b00c2-cde1-443c-9756-e7146e05d896,17509,17963,"{""triggerTs"": 1763918702249, ""bDry"": 51.0, ""problemCategory"": ""A"", ""bFresh"": 82.0, ""aDry"": 29.0, ""aFresh"": 38.0, ""alertId"": ""255b00c2-cde1-443c-9756-e7146e05d896"", ""title"": ""StorageAlert"", ""_collected_at"": 1763918702252}"
storageAlert:8c5e3380-41b2-47bc-aca4-c63bf40c45ff:problem_B:1763918742276,storageAlert,1763918742276,dbInterface,1763919262004,SwapBlade,1763919354951,,8c5e3380-41b2-47bc-aca4-c63bf40c45ff,519728,612675,"{""triggerTs"": 1763918742276, ""bDry"": 27.0, ""problemCategory"": ""B"", ""bFresh"": 39.0, ""aDry"": 47.0, ""aFresh"": 87.0, ""alertId"": ""8c5e3380-41b2-47bc-aca4-c63bf40c45ff"", ""title"": ""StorageAlert"", ""_collected_at"": 1763918742278}"
newMachine:machine_4:1763918750995,newMachine,1763918750995,cutting_machine_discovery,1763918861808,AssignBlade,1763918866081,4,,110813,115086,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
newMachine:machine_2:1763918776178,newMachine,1763918776178,cutting_machine_discovery,1763918861811,AssignBlade,1763918866710,2,,85633,90532,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
newMachine:machine_3:1763918791479,newMachine,1763918791479,cutting_machine_discovery,1763918881986,AssignBlade,1763918886983,3,,90507,95504,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
newMachine:machine_1:1763918826499,newMachine,1763918826499,cutting_machine_discovery,1763918881536,AssignBlade,1763918886534,1,,55037,60035,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
storageAlert:2f376ed3-d789-4520-acb7-162b95f4e4d3:problem_A:1763918852335,storageAlert,1763918852335,dbInterface,1763919262005,SwapBlade,1763919329903,,2f376ed3-d789-4520-acb7-162b95f4e4d3,409670,477568,"{""triggerTs"": 1763918852335, ""bDry"": 62.0, ""problemCategory"": ""A"", ""bFresh"": 85.0, ""aDry"": 21.0, ""aFresh"": 32.0, ""alertId"": ""2f376ed3-d789-4520-acb7-162b95f4e4d3"", ""title"": ""StorageAlert"", ""_collected_at"": 1763918852338}"
newMachine:machine_0:1763918887082,newMachine,1763918887082,cutting_machine_discovery,1763918887093,AssignBlade,1763918892091,0,,11,5009,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
newMachine:machine_2:1763918892251,newMachine,1763918892251,cutting_machine_discovery,1763918892264,AssignBlade,1763918897253,2,,13,5002,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
newMachine:machine_1:1763918932346,newMachine,1763918932346,cutting_machine_discovery,1763918932355,AssignBlade,1763918937348,1,,9,5002,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
newMachine:machine_4:1763918937573,newMachine,1763918937573,cutting_machine_discovery,1763918961810,AssignBlade,1763918962593,4,,24237,25020,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
newMachine:machine_2:1763918977732,newMachine,1763918977732,cutting_machine_discovery,1763919262001,AssignBlade,1763919310065,2,,284269,332333,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
newMachine:machine_1:1763918987945,newMachine,1763918987945,cutting_machine_discovery,1763919306974,AssignBlade,1763919491310,1,,319029,503365,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
newMachine:machine_4:1763919023075,newMachine,1763919023075,cutting_machine_discovery,1763919262000,AssignBlade,1763919592165,4,,238925,569090,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
newMachine:machine_0:1763919058458,newMachine,1763919058458,cutting_machine_discovery,1763919261998,AssignBlade,1763919264778,0,,203540,206320,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
newMachine:machine_3:1763919103734,newMachine,1763919103734,cutting_machine_discovery,1763919306969,AssignBlade,1763919309881,3,,203235,206147,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
newMachine:machine_0:1763919330327,newMachine,1763919330327,cutting_machine_discovery,1763919486996,AssignBlade,1763919491309,0,,156669,160982,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
newMachine:machine_2:1763919345646,newMachine,1763919345646,cutting_machine_discovery,1763919351971,AssignBlade,1763919355651,2,,6325,10005,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
newMachine:machine_4:1763919360739,newMachine,1763919360739,cutting_machine_discovery,1763919486997,AssignBlade,1763919490835,4,,126258,130096,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
newMachine:machine_3:1763919380856,newMachine,1763919380856,cutting_machine_discovery,1763919491496,AssignBlade,1763919496500,3,,110640,115644,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
storageAlert:f94972f9-5946-4039-9341-94b5b33d9e10:problem_A:1763919382644,storageAlert,1763919382644,dbInterface,1763919666011,SwapBlade,1763919667247,,f94972f9-5946-4039-9341-94b5b33d9e10,283367,284603,"{""triggerTs"": 1763919382644, ""bDry"": 70.0, ""problemCategory"": ""A"", ""bFresh"": 92.0, ""aDry"": 15.0, ""aFresh"": 23.0, ""alertId"": ""f94972f9-5946-4039-9341-94b5b33d9e10"", ""title"": ""StorageAlert"", ""_collected_at"": 1763919382645}"
newMachine:machine_1:1763919441281,newMachine,1763919441281,cutting_machine_discovery,1763919486995,AssignBlade,1763919491310,1,,45714,50029,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
newMachine:machine_2:1763919496629,newMachine,1763919496629,cutting_machine_discovery,1763919577019,AssignBlade,1763919667414,2,,80390,170785,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
newMachine:machine_1:1763919531938,newMachine,1763919531938,cutting_machine_discovery,1763919582348,AssignBlade,1763919587342,1,,50410,55404,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
newMachine:machine_4:1763919562136,newMachine,1763919562136,cutting_machine_discovery,1763919587167,AssignBlade,1763919592165,4,,25031,30029,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
newMachine:machine_3:1763919607497,newMachine,1763919607497,cutting_machine_discovery,1763919666011,AssignBlade,1763919667553,3,,58514,60056,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
storageAlert:72726e9b-c50d-4d42-8376-8c8afcb11b06:problem_B:1763919612795,storageAlert,1763919612795,dbInterface,1763919666012,SwapBlade,1763919667247,,72726e9b-c50d-4d42-8376-8c8afcb11b06,53217,54452,"{""triggerTs"": 1763919612795, ""bDry"": 25.0, ""problemCategory"": ""B"", ""bFresh"": 35.0, ""aDry"": 53.0, ""aFresh"": 87.0, ""alertId"": ""72726e9b-c50d-4d42-8376-8c8afcb11b06"", ""title"": ""StorageAlert"", ""_collected_at"": 1763919612796}"
newMachine:machine_0:1763919642762,newMachine,1763919642762,cutting_machine_discovery,1763919666011,AssignBlade,1763919682950,0,,23249,40188,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
newMachine:machine_1:1763919662864,newMachine,1763919662864,cutting_machine_discovery,1763919666011,AssignBlade,1763919667866,1,,3147,5002,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
storageAlert:d6e0cb23-092d-467f-94da-a7b2c12983f8:problem_B:1763919682855,storageAlert,1763919682855,dbInterface,1763919717025,SwapBlade,1763919717473,,d6e0cb23-092d-467f-94da-a7b2c12983f8,34170,34618,"{""triggerTs"": 1763919682855, ""bDry"": 24.0, ""problemCategory"": ""B"", ""bFresh"": 35.0, ""aDry"": 52.0, ""aFresh"": 89.0, ""alertId"": ""d6e0cb23-092d-467f-94da-a7b2c12983f8"", ""title"": ""StorageAlert"", ""_collected_at"": 1763919682856}"
newMachine:machine_4:1763919703315,newMachine,1763919703315,cutting_machine_discovery,1763919723352,AssignBlade,1763919728341,4,,20037,25026,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
newMachine:machine_0:1763919733514,newMachine,1763919733514,cutting_machine_discovery,1763919778067,AssignBlade,1763919778535,0,,44553,45021,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
newMachine:machine_2:1763919768697,newMachine,1763919768697,cutting_machine_discovery,1763919834180,AssignBlade,1763919839180,2,,65483,70483,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
newMachine:machine_4:1763919804073,newMachine,1763919804073,cutting_machine_discovery,1763919832605,AssignBlade,1763919834105,4,,28532,30032,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
newMachine:machine_3:1763919844260,newMachine,1763919844260,cutting_machine_discovery,1763919844268,AssignBlade,1763919849262,3,,8,5002,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
newMachine:machine_0:1763919869548,newMachine,1763919869548,cutting_machine_discovery,1763919884574,AssignBlade,1763919889562,0,,15026,20014,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
